YEAR,DISTRICT,SCHOOL,DISTRICT_NAME,SCHOOL_NAME_LONG,CHARTER_SCHL_STAT,TITLE_1
2425,52,3801,PINELLAS,PINELLAS TECHNICAL COLLEGE - ST PETERSBURG,Z,N
2425,52,3802,PINELLAS,PTEC - ST PETERSBURG - TEAM,Z,N
2425,52,3803,PINELLAS,DEES - PTEC ST. PETERSBURG,Z,N
2425,52,3818,PINELLAS,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,52,3821,PINELLAS,ST. PETERSBURG CHALLENGE SCHOOL,Z,N
2425,52,3851,PINELLAS,SAN JOSE ELEMENTARY SCHOOL,Z,Y
2425,52,3871,PINELLAS,SANDY LANE ELEMENTARY SCHOOL,Z,Y
2425,52,3900,PINELLAS,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,52,3911,PINELLAS,SEMINOLE ELEMENTARY SCHOOL,Z,Y
2425,52,3921,PINELLAS,SEMINOLE HIGH SCHOOL,Z,Y
2425,52,3922,PINELLAS,SEMINOLE COMMUNITY SCHOOL,Z,N
2425,52,3931,PINELLAS,SEMINOLE MIDDLE SCHOOL,Z,Y
2425,52,3961,PINELLAS,SEVENTY-FOURTH ST. ELEMENTARY,Z,Y
2425,52,4021,PINELLAS,SHORE ACRES ELEMENTARY SCHOOL,Z,N
2425,52,4061,PINELLAS,JOHN HOPKINS MIDDLE SCHOOL,Z,Y
2425,52,4121,PINELLAS,SKYCREST ELEMENTARY SCHOOL,Z,Y
2425,52,4171,PINELLAS,SKYVIEW ELEMENTARY SCHOOL,Z,Y
2425,52,4231,PINELLAS,SOUTHSIDE FUNDAMENTAL MIDDLE,Z,N
2425,52,4281,PINELLAS,SOUTH WARD ELEMENTARY SCHOOL,Z,N
2425,52,4331,PINELLAS,STARKEY ELEMENTARY SCHOOL,Z,Y
2425,52,4351,PINELLAS,MARJORIE KINNAN RAWLINGS ELEM,Z,Y
2425,52,4381,PINELLAS,SUNSET HILLS ELEMENTARY SCHOOL,Z,Y
2425,52,4491,PINELLAS,TARPON SPRINGS ELEMENTARY SCHOOL,Z,Y
2425,52,4521,PINELLAS,TARPON SPRINGS HIGH SCHOOL,Z,Y
2425,52,4522,PINELLAS,TARPON SPRINGS COMMUNITY SCHOOL,Z,N
2425,52,4541,PINELLAS,PINELLAS TECHNICAL COLLEGE - CLEARWATER,Z,N
2425,52,4542,PINELLAS,PTEC - CLEARWATER - TEAM,Z,N
2425,52,4545,PINELLAS,DEES - PTEC CLEARWATER,Z,N
2425,52,4561,PINELLAS,MIDTOWN ACADEMY,Z,N
2425,52,4581,PINELLAS,TARPON SPRINGS MIDDLE SCHOOL,Z,Y
2425,52,4582,PINELLAS,TARPON SPRINGS COMMUNITY SCHOOL,Z,N
2425,52,4591,PINELLAS,NEW HEIGHTS ELEMENTARY SCHOOL,Z,Y
2425,52,4611,PINELLAS,TYRONE MIDDLE SCHOOL,Z,Y
2425,52,4631,PINELLAS,THURGOOD MARSHALL FUNDAMENTAL,Z,Y
2425,52,4661,PINELLAS,TARPON SPRINGS FUNDAMENTAL ELE,Z,N
2425,52,4681,PINELLAS,PALM HARBOR UNIVERSITY HIGH,Z,N
2425,52,4682,PINELLAS,PALM HARBOR COMMUNITY SCHOOL,Z,N
2425,52,4701,PINELLAS,WALSINGHAM ELEMENTARY SCHOOL,Z,Y
2425,52,4771,PINELLAS,WESTGATE ELEMENTARY SCHOOL,Z,Y
2425,52,4931,PINELLAS,WOODLAWN ELEMENTARY SCHOOL,Z,Y
2425,52,4951,PINELLAS,PINELLAS DETENTION CENTER                        (INACTIVE 09/02),Z,N
2425,52,5401,PINELLAS,MANGROVE BAY MIDDLE SCHOOL,Z,N
2425,52,6181,PINELLAS,EAST LAKE HIGH SCHOOL,Z,N
2425,52,6251,PINELLAS,SOUTHERN OAK ELEMENTARY SCHOOL,Z,Y
2425,52,6261,PINELLAS,CYPRESS WOODS ELEMENTARY SCHOOL,Z,N
2425,52,6271,PINELLAS,SUTHERLAND ELEMENTARY SCHOOL,Z,N
2425,52,6281,PINELLAS,LAKE ST. GEORGE ELEMENTARY SCHOOL,Z,N
2425,52,6311,PINELLAS,GULF BEACHES ELEMENTARY MAGNET SCHOOL,Z,N
2425,52,6361,PINELLAS,KINGS HIGHWAY ELEMENTARY MAGNET SCHOOL,Z,Y
2425,52,6371,PINELLAS,PINELLAS GULF COAST ACADEMY,Z,Y
2425,52,6391,PINELLAS,EAST LAKE MIDDLE SCHOOL ACADEMY OF ENGINEERING,Z,N
2425,52,6510,PINELLAS,PSC EMPLOYEE CHILD CARE,Z,N
2425,52,7001,PINELLAS,PINELLAS VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,52,7004,PINELLAS,PINELLAS VIRTUAL FRANCHISE,Z,N
2425,52,7006,PINELLAS,PINELLAS VIRTUAL INSTRUCTION (COURSE OFFERINGS),Z,N
2425,52,7011,PINELLAS,EXTENDED TRANSITION AT PTEC CLEARWATER,Z,N
2425,52,7021,PINELLAS,EXTENDED TRANSITION COUNTYWIDE,Z,N
2425,52,7023,PINELLAS,PINELLAS VIRTUAL K-12,Z,N
2425,52,7031,PINELLAS,EXTENDED TRANSITION AT PTEC ST. PETERSBURG,Z,N
2425,52,7041,PINELLAS,"EXTENDED TRANSITION, SOUTH COUNTY",Z,N
2425,52,7051,PINELLAS,PINELLAS TELESCHOOL,Z,N
2425,52,7071,PINELLAS,DROPOUT PREVENTION SCHOOL,Z,N
2425,52,7073,PINELLAS,EWES-E-NINI-HASSEE,Z,N
2425,52,7081,PINELLAS,HOSPITAL/HOMEBOUND,Z,N
2425,52,7091,PINELLAS,NORTH PINELLAS SECONDARY,Z,N
2425,52,7101,PINELLAS,PRE-K EARLY INTERVENTION PROG,Z,N
2425,52,7121,PINELLAS,EWES - E-HOW-KEE CAMP,Z,N
2425,52,7131,PINELLAS,ACADEMIE DA VINCI CHARTER SCHOOL,R,N
2425,52,7141,PINELLAS,WHOLE CHILD AT UPARC CHARTER SCHOOL,R,N
2425,52,7151,PINELLAS,ATHENIAN ACADEMY,R,Y
2425,52,7171,PINELLAS,PINELLAS PREPARATORY ACADEMY,R,N
2425,52,7181,PINELLAS,PLATO ACADEMY CLEARWATER,R,N
2425,52,7191,PINELLAS,ST. PETERSBURG COLLEGIATE HIGH SCHOOL,R,N
2425,52,7201,PINELLAS,ALFRED ADLER ELEMENTARY SCHOOL,R,N
2425,52,7211,PINELLAS,IMAGINE CHARTER SCHOOL,R,N
2425,52,7221,PINELLAS,IMAGINE MIDDLE SCHOOL,R,N
2425,52,7231,PINELLAS,LIFE FORCE ARTS AND TECHNOLOGY ACADEMY CHARTER SCHOOL,R,N
2425,52,7241,PINELLAS,GULF COAST ACADEMY,R,N
2425,52,7261,PINELLAS,MAVERICKS IN EDUCATION SOUTH,R,N
2425,52,7271,PINELLAS,PINELLAS PRIMARY ACADEMY,R,N
2425,52,7281,PINELLAS,PLATO ACADEMY PALM HARBOR CHARTER SCHOOL,R,N
2425,52,7291,PINELLAS,PINELLAS ACADEMY OF MATH AND SCIENCE,R,N
2425,52,7301,PINELLAS,WINDSOR PREPARATORY ACADEMY,R,N
2425,52,7311,PINELLAS,UNIVERSITY PREPARATORY ACADEMY CHARTER SCHOOL,R,N
2425,52,7321,PINELLAS,BEN GAMLA CHARTER SCHOOL,R,N
2425,52,7331,PINELLAS,DISCOVERY ACADEMY OF SCIENCE,R,N
2425,52,7341,PINELLAS,FLORIDA VIRTUAL ACADEMY AT PINELLAS CHARTER SCHOOL,R,N
2425,52,7351,PINELLAS,EAST WINDSOR MIDDLE ACADEMY,R,N
2425,52,7361,PINELLAS,NEWPOINT PINELLAS ACADEMY,R,N
2425,52,7371,PINELLAS,PINELLAS WESTCOAST ACADEMY HIGH SCHOOL,R,N
2425,52,7381,PINELLAS,PLATO ACADEMY LARGO CHARTER SCHOOL,R,Y
2425,52,7411,PINELLAS,ST. PETERSBURG COLLEGIATE HIGH SCHOOL  NORTH PINELLAS,R,N
2425,52,7421,PINELLAS,NORTHSTAR ACADEMY,R,N
2425,52,7431,PINELLAS,ST. PETERSBURG COLLEGIATE STEM HIGH SCHOOL,R,N
2425,52,7481,PINELLAS,PLATO SEMINOLE,R,N
2425,52,7491,PINELLAS,PINELLAS MYCROSCHOOL OF INTEGRATED ACADEMICS AND TECHNOLOGIES (MYCROSCHOOL PINELLAS),R,Y
2425,52,7581,PINELLAS,PLATO ACADEMY CHARTER SCHOOL TARPON SPRINGS,R,N
2425,52,7681,PINELLAS,PLATO ACADEMY OF ST.PETERSBURG,R,N
2425,52,7721,PINELLAS,LIFE SKILLS CENTER OF PINELLAS COUNTY,R,N
2425,52,7731,PINELLAS,ENTERPRISE CHARTER HIGH SCHOOL,R,Y
2425,52,7781,PINELLAS,PLATO ACADEMY PINELLAS PARK CHARTER SCHOOL,R,Y
2425,52,8001,PINELLAS,EWES - E-HOW-KEE CAMP,Z,N
2425,52,8002,PINELLAS,EWES - E-NINI-HASSEE CAMP,Z,N
2425,52,8003,PINELLAS,EWES - E-MA-CHAMEE CAMP,Z,N
2425,52,8004,PINELLAS,EWES - E-KEL-ETU CAMP,Z,N
2425,52,8005,PINELLAS,EWES - E-TU-MAKEE CAMP,Z,N
2425,52,8006,PINELLAS,STRIVE ACADEMY,Z,N
2425,52,8011,PINELLAS,DANIEL ACADEMY,Z,N
2425,52,8012,PINELLAS,CHARLES BRITT ACADEMY,Z,N
2425,52,8013,PINELLAS,EWES - WILDERNESS CAMPS,Z,N
2425,52,8014,PINELLAS,EWES-ECKERD LEADERSHIP PROGRAM,Z,N
2425,52,8015,PINELLAS,EWES-ECKERD YOUTH CHALLENGE,Z,N
2425,52,8016,PINELLAS,ECKERD YOUTH ACADEMY,Z,N
2425,52,8017,PINELLAS,EWES-ECKERD INTENSIVE HALFWAY,Z,N
2425,52,8018,PINELLAS,CATALYST DAY TREATMENT PROGRAM,Z,N
2425,52,8019,PINELLAS,FLORIDA YOUTH ACADEMY-MODERATE RISK,Z,N
2425,52,8021,PINELLAS,LARGO ACADEMY FOR GIRLS,Z,N
2425,52,8025,PINELLAS,HARBINGER HOUSE-PINELLAS NON-SECURE DETENTION,Z,N
2425,52,8026,PINELLAS,JUVENILE JUSTICE DAY TREATMENT,Z,N
2425,52,8027,PINELLAS,LEAF PEMHS     (FORMERLY LEAF HALFWAY HOUSE)    (INACTIVE 01/02),Z,N
2425,52,8028,PINELLAS,PACE CENTER FOR GIRLS,Z,Y
2425,52,8029,PINELLAS,PANAMA KEY ISLAND,Z,N
2425,52,8031,PINELLAS,PINELLAS JUVENILE DET CENTER,Z,N
2425,52,8032,PINELLAS,PINELLAS BOOT CAMP,Z,N
2425,52,8033,PINELLAS,AMI KIDS PINELLAS,Z,N
2425,52,8034,PINELLAS,AMI KIDS CENTER FOR PERSONAL GROWTH,Z,N
2425,52,8036,PINELLAS,FAMILY RESOURCES SHELTER                        (INACTIVE 01/02),Z,N
2425,52,8037,PINELLAS,PINELLAS BOOT CAMP TRANSITION,Z,N
2425,52,8038,PINELLAS,LEAF RECOVERY,Z,N
2425,52,8039,PINELLAS,FLORIDA YOUTH ACADEMY - LOW RISK,Z,N
2425,52,8040,PINELLAS,HOME BUILDERS-PROJECT CRAFT,Z,N
2425,52,8050,PINELLAS,GULF/LAKE ACADEMY,Z,N
2425,52,8060,PINELLAS,PINELLAS COUNTY JAIL,Z,N
2425,52,9001,PINELLAS,PINELLAS DISTRICT OFFICE,Z,N
2425,52,9045,PINELLAS,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,52,9997,PINELLAS,MIGRANT NON-ENROLLED STUDENTS,Z,N
2425,52,9998,PINELLAS,HOME EDUCATION PROGRAM STUDENTS,Z,N
2425,53,31,POLK,LAKELAND SENIOR HIGH SCHOOL,Z,Y
2425,53,32,POLK,SOUTHWEST AREA ADULT AND COMMUNITY SCHOOLS,Z,N
2425,53,33,POLK,HARRISON SCHOOL FOR THE ARTS,Z,N
2425,53,42,POLK,POLK SCHOOL OPPORTUNITY CENTER,Z,N
2425,53,43,POLK,LAWTON CHILES MIDDLE ACADEMY,Z,N
2425,53,51,POLK,SOUTHWEST MIDDLE SCHOOL,Z,Y
2425,53,61,POLK,CARLTON PALMORE ELEMENTARY SCHOOL,Z,Y
2425,53,71,POLK,WEST AREA ADULT/COMMUNITY SCHOOL,Z,N
2425,53,81,POLK,CLEVELAND COURT ELEMENTARY SCHOOL,Z,Y
2425,53,91,POLK,COMBEE ACADEMY OF DESIGN AND ENGINEERING,Z,Y
2425,53,92,POLK,DORIS A. SANDERS LEARNING CENTER,Z,N
2425,53,101,POLK,CRYSTAL LAKE ELEMENTARY SCHOOL,Z,Y
2425,53,111,POLK,JOHN E COX ELEMENTARY SCHOOL,Z,N
2425,53,131,POLK,DIXIELAND ELEMENTARY SCHOOL,Z,Y
2425,53,141,POLK,SOUTH POINTE ELEMENTARY,Z,Y
2425,53,151,POLK,PHILIP O'BRIEN ELEMENTARY SCHOOL,Z,Y
2425,53,181,POLK,MEDULLA ELEMENTARY SCHOOL,Z,Y
2425,53,191,POLK,R. BRUCE WAGNER ELEMENTARY SCHOOL,Z,Y
2425,53,201,POLK,NORTH LAKELAND ELEMENTARY SCHOOL OF CHOICE,Z,Y
2425,53,231,POLK,SOUTHWEST ELEMENTARY SCHOOL,Z,Y
2425,53,251,POLK,LINCOLN AVENUE ACADEMY,Z,N
2425,53,261,POLK,ROCHELLE SCHOOL OF THE ARTS,Z,Y
2425,53,262,POLK,WEST AREA ADULT & COMMUNITY SCHOOL,Z,N
2425,53,311,POLK,DANIEL JENKINS ACADEMY OF TECHNOLOGY MIDDLE SCHOOL,Z,Y
2425,53,312,POLK,DANIEL JENKINS ACADEMY OF TECHNOLOGY HIGH SCHOOL,Z,N
2425,53,321,POLK,SHELLEY S. BOONE MIDDLE SCHOOL,Z,Y
2425,53,331,POLK,ALTA VISTA ELEMENTARY SCHOOL,Z,Y
2425,53,341,POLK,SANDHILL ELEMENTARY SCHOOL,Z,Y
2425,53,361,POLK,EASTSIDE ELEMENTARY SCHOOL,Z,Y
2425,53,391,POLK,BETHUNE ACADEMY,Z,Y
2425,53,401,POLK,DAVENPORT SCHOOL OF THE ARTS,Z,Y
2425,53,421,POLK,DON E WOODS OPPORTUNITY CENTER,Z,N
2425,53,441,POLK,RIDGEVIEW GLOBAL STUDIES ACADEMY,C,Y
2425,53,481,POLK,WINTER HAVEN SENIOR HIGH SCHOOL,Z,Y
2425,53,482,POLK,WINTER HAVEN STEP UP ACADEMY,R,N
2425,53,491,POLK,DENISON MIDDLE SCHOOL,Z,Y
2425,53,531,POLK,FRANK E. BRIGHAM ACADEMY,Z,Y
2425,53,571,POLK,WESTWOOD MIDDLE SCHOOL,Z,Y
2425,53,591,POLK,ELBERT ELEMENTARY SCHOOL,Z,Y
2425,53,601,POLK,FRED G. GARNER ACADEMY,Z,Y
2425,53,611,POLK,INWOOD ELEMENTARY SCHOOL,Z,Y
2425,53,621,POLK,LAKE SHIPP ELEMENTARY SCHOOL,Z,Y
2425,53,631,POLK,JOHN SNIVELY ELEMENTARY,Z,Y
2425,53,642,POLK,HOMER K. ADDAIR MIDDLE SCHOOL,Z,N
2425,53,651,POLK,LAKE ALFRED ELEMENTARY SCHOOL,Z,Y
2425,53,661,POLK,KAREN M. SIEGEL ACADEMY,Z,Y
2425,53,681,POLK,WAHNETA ELEMENTARY SCHOOL,Z,Y
2425,53,711,POLK,JEWETT MIDDLE ACADEMY MAGNET,Z,Y
2425,53,712,POLK,JEWETT SCHOOL OF THE ARTS,Z,Y
2425,53,771,POLK,LEWIS ELEMENTARY SCHOOL,Z,N
2425,53,781,POLK,RIVERSIDE ELEMENTARY SCHOOL,Z,N
2425,53,791,POLK,FORT MEADE MIDDLE/SENIOR HIGH SCHOOL,Z,Y
2425,53,801,POLK,FORT MEADE MIDDLE SCHOOL,Z,N
2425,53,802,POLK,LEWIS ANNA WOODBURY ELEMENTARY SCHOOL,Z,Y
2425,53,811,POLK,AUBURNDALE SENIOR HIGH SCHOOL,Z,Y
2425,53,812,POLK,AUBURNDALE JUNIOR HIGH SCHOOL,Z,N
